Link/DOI,Publication Date,Gates_funded,Title,Authors,Author_corr,Affiliations,Abstract
https://doi.org/10.1101/2024.09.30.24314263,2024-10-01,False,Postpartum Tubal Sterilization in Sickle Cell Disease in the 2012-2019 National Inpatient Sample,"['Amy Luo', 'Alison Gemmill', 'Jayla L Scott', 'Anne E Burke', 'Lydia H Pecker']",Amy Luo (aluo9@jh.edu),"['1 Johns Hopkins Bloomberg School of Public Health;', '2 Johns Hopkins University School of Medicine']","Importance: Sickle cell disease (SCD) is associated with high-risk pregnancy and low rates of hormonal contraception use. Intersectional vulnerabilities among individuals with SCD in the United States (US) raise historically and socially contingent questions about tubal sterilization in individuals with SCD. However immediate postpartum tubal sterilization (TS) rates among individuals with SCD in the US are unknown. Objective: To compare rates of TS in deliveries to people with SCD and without SCD, and to determine the modifying effect of severe maternal morbidity (SMM) on the odds of TS. Design, Setting, and Participants: This repeated cross-sectional study used the 2012-2019 National Inpatient Sample to estimate the rate of TS among delivery hospitalizations to people with SCD, without SCD (non-SCD), Black people with and without SCD, and people with cystic fibrosis (CF). Logistic regression models estimated the odds of TS between SCD and non-SCD deliveries, SCD and non-SCD deliveries with Black race, and SCD and CF deliveries. We examined whether SMM modified the association between TS and SCD in interaction analyses. Exposure: SCD, CF Results: Among 29,822,518 deliveries, 6.7% underwent TS. Among 18,860 SCD deliveries, 8.8% underwent TS. Among 2,945 CF deliveries, 6.6% underwent TS. After adjusting for patient and hospital characteristics, SCD had higher odds of TS compared to non-SCD deliveries (aOR= 1.38 [1.06,1.79]) and in a stratified analysis of deliveries coded with Black race (aOR= 1.42 [1.06,1.90]). After adjusting for patient and hospital characteristics, there was no difference in the odds of TS between SCD or CF deliveries (aOR=1.0 [0.51,2.24]). SMM more than doubled the odds of TS in SCD deliveries (interaction: aOR=2.34 [1.57,3.47]; aOR= 2.14 [1.40,3.24] in deliveries coded with Black race). Conclusion: Even after accounting for patient and hospital characteristics, people with SCD have higher odds of immediate postpartum TS compared to control groups. SMM at delivery increased the odds of TS in SCD compared to all non-SCD deliveries and compared to CF deliveries. Possibly SMM severity, patient preference, or clinician recommendations inform this finding. SMM is 3-7 times more common in SCD than non-SCD pregnancies and may be a modifiable risk factor for TS in SCD deliveries."
https://doi.org/10.1101/2024.10.01.24314449,2024-10-01,False,Assessing sustained attention processes and related cerebral activations in typically developing adolescents using the gradual-onset continuous performance task (gradCPT),"['Jade Awada', 'Natalia B. Fernandez', 'Vanessa Siffredi', 'Maria Chiara Liverani', 'Jenifer Miehlbradt', 'Cristina Borradori Tolsa', 'Russia Ha-Vinh Leuchter']",Jade Awada (jade.awada@unige.ch),"['1 University of Geneva;', '2 Geneva University Hospitals']","Introduction: Sustained attention and inhibition processes are fundamental components of attention that mature during adolescence, a transitive period between childhood and adulthood characterized by a rapid behavioral and cognitive development. The current study aimed to provide a better understanding of sustained attention and inhibition processes in typically developing adolescents (n = 26) aged 11-18. Methods: Functional magnetic resonance images (fMRI) were acquired during two different modalities (the face and the scene) from a previously validated gradual-onset continuous (gradCPT) paradigm to evaluate sustained attention performances. In addition, we performed linear regression analyses to investigate how cerebral activation varied as a function of covariates of interest. Results: We showed a bilateral fronto-parieto-occipito brain activation during response inhibition regardless the type of task. Participants demonstrated better behavioral performances during the scene gradCPT. We observed a mainly left-lateralized pattern of activation in a fronto-cingulo-cerebellum area during the face gradCPT and an extended bilateral fronto-temporo-parieto-occipital activation during the scene gradCPT. Finally, we found associations between brain activity and behavioral attentional responses. Conclusion: This study gives a better understanding of the neural correlates of sustained attention and inhibition in a typically developing adolescent population."
https://doi.org/10.1101/2024.10.01.24314581,2024-10-01,False,Concordance between Infectious Disease Society of America Criteria for Urinary Tract Infection Testing and Treating Vs. Emergency Department Actual Practice,"['Tarek Harhash', 'Yi-Ru Chen', 'Sahit Dokku', 'Demetra Menoudakos', 'Keyleen Argueta', 'Musa Almiggabber', 'Mark Richman']",Mark Richman (mrichman1@northwell.edu),"['1 Northwell Health Long Island Jewish Medical Center Department of Emergency Medicine;', '2 Stony Brook School of Nursing']","Introduction Symptomatic and asymptomatic urinary tract infections (UTIs) are common. The Infectious Disease Society of America (IDSA) discourages testing and treating ASB other than in pregnant women during routine obstetric visit screening and patients undergoing urologic procedures with expected mucosal bleeding. Unnecessary urinalysis (UA) and inappropriate antibiotic use persist in Emergency Departments (EDs). This study aims to evaluate UA testing and antibiotic treatment patterns for ASB in an urban ED, assessing adherence to IDSA guidelines and setting baseline rates for an educational intervention to align testing and treatment with IDSA guidelines. Methods We conducted a 15-month study to assess adherence to IDSA guidelines for proper UTI screenings and prescribing. We reviewed records of 50 adult patients who had a UA at the Long Island Jewish Medical Center ED to determine whether they met IDSA criteria for UA testing and appropriate antibiotic use. Patients with sepsis or other conditions requiring empiric antibiotics were excluded. We performed a univariate analysis to describe the population and factors associated with treating urinalysis findings. Statistical significance was set at p <0.05. Results Sixty-four percent of patients were asymptomatic and 36% were symptomatic. None of the asymptomatic patients met IDSA criteria for UA testing. Symptomatic patients were nearly-statistically more likely than asymptomatic patients to have a positive UA ( 72.2% vs. 43.8%, p = 0.06), and were more-often prescribed antibiotics for a positive UA (61.5% vs. 14.3%; p = 0.0128). They were also more-often prescribed antibiotics for a negative UA (20.0% vs. 0%; p = 0.05). Discussion The study findings revealed significant discordance between IDSA guidelines and current ED practices, with 64% of UA tests deemed unnecessary for ASB patients. These results align with previous studies highlighting the prevalence of over-testing with UAs and over-treatment of ASB. Unnecessary testing and inappropriate antibiotic treatment lead to increased costs and risks of antibiotic resistance, adverse drug events, and Clostridium difficile infection. This study highlights the necessity for planned educational initiatives to reduce unnecessary UAs and treatment and improve adherence to evidence-based guidelines."
https://doi.org/10.1101/2024.09.30.24314597,2024-10-01,False,Anthocyanin-rich extract mitigates the contribution of the pathobiont genus Haemophilus in mild-to-moderate ulcerative colitis patients,"['Yannik Zobrist', 'Michael Doulberis', 'Luc Biedermann', 'Gabriel Leventhal', 'Gerhard Rogler']",Gerhard Rogler (gerhard.rogler@usz.ch),"['1 University Zurich;', '2 Gasroklinik;', '3 University Hospital Zurich;', '4 Pharmabiome']","Objective: Anthocyanins (AC) have been shown to elicit anti-inflammatory and antioxidant effects in several animal models of colitis. Furthermore, AC lowered biochemical disease activity in our double-blind randomized trial in patients with ulcerative colitis. Here, we report on the changes in the faecal microbiome composition in the patient upon AC exposure in this trial. Methods: Ulcerative colitis patients received a 3g daily dose of an AC-rich bilberry extract (ACRE) for eight weeks. We determined the microbiome composition in longitudinal stool samples from 24 patients and quantified the degree of change over time. We also correlated the relative abundances of individual microbial taxa at different time points to faecal concentration measurements of calprotectin. Results: Microbiome compositions did not change over time as a result of the intervention, both in terms of alpha and beta diversity. Before the intervention, Haemophilus parainfluenzae was positively correlated with faecal calprotectin concentrations, and this correlation persisted in placebo-treated subjects throughout the study. In contrast, the correlation between H. parainfluenzae and the concentration of faecal calprotectin vanished in ACRE-treated subjects, while the relative abundance of H. parainfluenzaae did not change. Conclusion: Our results suggest that ACRE treatment mitigates the contribution of H. parainfluenzae to inflammation. Further research is warranted to better comprehend the role of microbial composition in response to medical therapy including AC-rich extract in ulcerative colitis patients."
https://doi.org/10.1101/2024.10.01.24314545,2024-10-01,False,Prevalence of dementia risk factors in a memory clinic setting: The Oxford Brain Health Clinic,"['Jasmine Blane', 'Grace Gillis', 'Ludovica Griffanti', 'Robert Mitchell', 'Pieter M Pretorius', 'Shona Forster', 'Sameera Shabir', 'Luciana Maffei', ""M Clare O'Donoghue"", 'Jane Fossey', 'Vanessa Raymont', 'Lola Martos', 'Clare E Mackay']",Jasmine Blane (jasmine.blane@psych.ox.ac.uk),"['1 University of Oxford;', '2 Oxford Health NHS Foundation Trust;', '3 Oxford University Hospitals NHS Foundation Trust;', '4 University of Exeter']","With promising disease-modifying therapies (DMTs) emerging and good evidence to support risk reduction in the delay of dementia onset and progression, it is important to understand the profile of patients attending memory assessment services to estimate what proportion of patients might benefit from different types of interventions. The Oxford Brain Health Clinic (OBHC) is a psychiatry-led, clinical-research service that offers memory clinic patients detailed clinical assessments and equal access to research opportunities as part of their secondary care pathway. In this work, we describe the characteristics of OBHC patients in terms of demographics, diagnoses and prevalence of potentially modifiable risk factors compared with a cohort of healthy volunteers and the average memory clinic population. Our results suggest that high research consent rates (91.5%) in the OBHC resulted in a highly representative cohort of the clinical population. Based on Lecanemab trial inclusion criteria, 24.6% of the OBHC population may be suitable for further investigation into DMTs. Furthermore, 67.4% of OBHC patients have at least one potentially modifiable risk factor that may benefit from lifestyle interventions, particularly those focused on depression, sleep and physical activity."
https://doi.org/10.1101/2024.09.30.24314683,2024-10-01,False,"Persistently high TB prevalence in Nairobi County neighbourhoods, 2015-2022","[""Jane  Rahedi Ong'ang'o"", 'Jennifer Ross', 'Richard Kiplimo', 'Cheryl Kerama', 'Khai  Hoan Tram', 'Jerry  S. Zifodya', 'Nellie Mukiri', 'Erick Nyadimo', 'Martha Njoroge', 'Aiban Ronoh', 'Immaculate Kathure', 'Dickson Kirathe', 'Thomas  R. Hawn', 'Videlis Nduba', 'David  J. Horne']",Jane  Rahedi Ong'ang'o (jrnabongo@gmail.com),"['1 Kenya Medical Research Institute;', '2 University of Washington Seattle Campus: University of Washington;', '3 AMREF: Amref Health Africa;', '4 Tulane University, New Orleans,LA.USA;', '5 Ministry of Health, Kenya;', '6 Ministry of health, Kenya']","National and sub-national population-based surveys, when performed at intervals, may assess important changes in TB prevalence. In 2022 we re-surveyed nine Nairobi County neighbourhoods that were previously surveyed in 2015. We aimed to determine pulmonary TB prevalence, compare prevalence to 2015 estimates, and evaluate changes in risk groups. Participants who reported cough of any duration and/or whose chest x-ray suggested TB submitted sputum for smear microscopy, Xpert Ultra, and liquid culture. We defined prevalent TB as Mycobacterium tuberculosis detection by sputum Xpert or culture, excepting individuals who were only trace positive. Our methods differed from 2015, which used solid media, Xpert MTB/RIF, and cough duration >2 weeks. We calculated TB prevalence using random-effects logistic regression models with missing value imputations and inverse probability weighting. In 2022 among 6369 participants, 1582 submitted >1 sputum sample, among whom 42 (2{middle dot}7%) had TB, a weighted TB prevalence of 806/100,000 (95% confidence interval (CI), 518-1096). An additional 31 (2{middle dot}0%) participants tested Ultra trace-positive/culture-negative. For comparison to 2015, we excluded 2022 participants (n=2) whose only criterion for sputum was cough <2 weeks. There was no evidence for a decline in overall TB prevalence from 2015 to 2022. TB prevalence among men was high (1368/100,000) but unchanged compared to 2015 (p-value = 0{middle dot}50). The age group with the highest estimated prevalence remained people ages 45-54 years. Among people with prevalent TB who reported cough, 76% had not sought health care. Dissimilar from other serial surveys that showed declines in TB prevalence, we found persistently high TB prevalence over a 7-year period in Nairobi County. Limitations of this study include changes in methodology between the two surveys and complex effects of the COVID-19 pandemic."
https://doi.org/10.1101/2024.10.01.24314642,2024-10-01,False,Yearly trends in cause-specific age-adjusted mortality from 1999-2020 in Black and White Non-Hispanic Americans,"['Adith S Arun', 'Harlan Krumholz']",Harlan Krumholz (harlan.krumholz@yale.edu),"['1 Yale School of Medicine;', '2 Yale University']","From 1999 to 2020, disparities in all-cause age-adjusted mortality rates between Black and White Non-Hispanic Americans decreased then stagnated and increased. Consistent improvement in racial disparities were made for cancer, HIV, and sepsis regardless of all-cause trends. In contrast, conditions like heart disease and external causes of death mirrored the overall trends."
https://doi.org/10.1101/2024.09.30.24314346,2024-10-01,False,End-to-End Machine Learning based Discrimination of Neoplastic and Non-neoplastic Intracerebral Hemorrhage on Computed Tomography,"['Sophia Schulze-Weddige', 'Jawed Nawabi', 'Georg Lukas Baumgaertner', 'Tobias Orth', ""Andrea Dell'Orco"", 'Andrea Morotti', 'Federico Mazzacane', 'Helge C Kniep', 'Uta Hanning', 'Michael Scheel', 'Jens Fiehler', 'Tobias Penzkofer']",Sophia Schulze-Weddige (sophia.schulze-weddige@charite.de),"['1 Charité University Hospital Berlin;', '2 Charité University Hospital;', '3 ASST Spedali Civili;', '4 IRCCS Mondino Foundation;', '5 University Medical Center Hamburg-Eppendorf']","Purpose: To develop and evaluate an automated segmentation and classification tool for the discrimination of neoplastic and non-neoplastic intracerebral hemorrhage (ICH) on admission Computed Tomography (CT) utilizing images containing hemorrhage and perihematomal edema. Materials and Methods: The models were developed and evaluated using a retrospective dataset of patients who presented with acute ICH of unknown cause upon admission, using CT scans obtained from a single institution between January 2016 and May 2020 for both training and testing. Etiology of ICH were binarized into non-neoplastic and neoplastic ICH according to follow-up MRI results based on the ATOMIC ICH classification. Masks for ICH and PHE were manually segmented. Two separate models were trained: 1) An nnU-Net segmentation model 2) A ResNet-34 classification model. An end-to-end tool was evaluated by concatenating the two models which allowed the segmentation model to preprocess the images for the classification model. Performance enhancement was assessed by fine-tuning the model on a randomly selected, small subset of the external cohort. To assess the model's generalizability, the performance was additionally validated on an external dataset. Evaluation metrics were accuracy (Acc), area under the curve (AUC) and corresponding sensitivities and specificities. Results: A total of 291 patients were included of whom 116 (39.86%) presented with neoplastic and 175 (60.14%) with non- neoplastic ICH. The end-to-end classification tool achieved an Acc of 86% and an AUC of 85% with a sensitivity and specificity of 80% and 93% in the test set. On the external validation cohort (n=58), the classification pipeline achieved an AUC of 68% and Acc of 66% (sensitivity 64%; specificity 67%). Fine-tuning on a selected small subset of the external cohort enhanced performance, achieving an AUC and accuracy of 70% (sensitivity 70%; specificity 71%). Conclusion: An end-to-end classification tool achieved a high diagnostic performance and generalizability in classifying neoplastic from non-neoplastic ICH on CT, suggesting a robust framework for a potential clinical implementation as a decision-aided tool in early ICH management."
https://doi.org/10.1101/2024.09.30.24314639,2024-10-01,False,Prism Adaptation-Induced Modulation of Cortical Excitability of Upper and Lower Limb Muscles is Enhanced with Electrical Stimulation,"['Fisayo K Aloba', 'Jasmine M Hope', 'Jacob Spencer', 'Maithri Muthukumar', 'Taylor M Leone', 'Vyoma Parikh', 'Peii Chen', 'Michael R Borich', 'Trisha M Kesar']",Fisayo K Aloba (oaloba@emory.edu),"['1 Emory University;', '2 Emory University, Atlanta, GA;', '3 Emory University Atlanta GA; Georgia Institute of Technology; Atlanta, GA;', '4 Kessler Foundation, Orange, NJ']","Background: Prism adaptation (PA) is a behavioral training paradigm shown to induce immediate changes in visuospatial and motor function. PA may modulate the input and output stages of processing spatial cognitive information. However, the cortical plasticity mechanisms related to the behavioral effects of PA are poorly understood. Non-invasive sensorimotor electrical stimulation (Stim) may upregulate corticomotor excitability and is commonly used as a therapeutic adjunct during motor training. Objective: To evaluate the effects of combining PA with Stim on corticomotor excitability and visuo-spatial-motor behavior. Methods: We used a repeated-measures design to evaluate the effects of 1 session of PA with and without Stim in 15 young able-bodied individuals (18-35 years). Corticomotor output, intracortical inhibition, and facilitation were evaluated before and after PA with motor-evoked potentials (MEPs) elicited from single and paired-pulse transcranial magnetic stimulation (TMS) delivered to M1 hotspots of bilateral upper and left lower limbs. Results: Behaviorally, both PA+Stim and PA+Sham showed significant sensorimotor aftereffects (visuo-spatial and proprioceptive pointing). Neurophysiologically, suprathreshold MEP amplitude increased in the left first dorsal interossei, left tibialis anterior, and left soleus following the PA+Stim condition compared to the PA+Sham condition. Additionally, following PA+Stim, Short Interval Intra-Cortical Inhibition (SICI) increased in the left tibialis anterior and left soleus. Conclusion: Although both PA+Stim and PA+Sham had similar behavioral aftereffects, only PA+Stim increased cortical excitability in M1 representations of the left upper and lower limb (toward the direction of the PA aftereffect), suggesting that PA+Stim may elicit greater neurophysiological changes than PA alone. Keywords: visuomotor adaptation; sensorimotor adaptation; non-invasive brain stimulation; young adults; neuroplasticity; electrical stimulation."
https://doi.org/10.1101/2024.09.30.24314551,2024-10-01,False,Change in Social Participation of Adults with Spinal Cord Injury During the First Two Waves of the COVID-19 Pandemic in Canada,"['Noemie Fortin-Bedard', 'Felix Nindorera', 'Jean Leblond', 'Caroline Rahn', 'Krista L. Best', 'Jaimie Borisoff', 'Shane N. Sweet', 'Kelly P. Arbour-Nicitopoulos', 'Francois Routhier']",Francois Routhier (francois.routhier@rea.ulaval.ca),"['1 Centre for Interdisciplinary Research in Rehabilitation and Social Integration, Centre integre universitaire de sante et de services sociaux de la Capitale-Nationale, Quebec City, Canada;', '2 British Columbia Institute of Technology, Vancouver, Canada;', '3 Department of Kinesiology and Physical Education, McGill University, Montreal, Canada;', '4 Faculty of Kinesiology and Physical Education, University of Toronto, Ontario, Canada']","Introduction: The change in environmental and social context measures during the COVID-19 pandemic affected daily activities of people with spinal cord injury (SCI), their inter-actions within the community, and consequently their social participation during the first wave of the pandemic. However, there is little information about the changes in social participation as the pandemic evolved in Canada. Objective: To describe the change in social participation of adults with SCI after the first two years of the COVID-19 pandemic in Canada. Methods: A follow-up from a previous study exploring the social participation of adults with SCI living during the first wave was conducted eight months later (second wave). Social participation was measured using the Assessment of Life Habits (LIFE-H 4.0) and Measure of Quality of the Environment (MQE)) among 18 adults with SCI. Results: Participants reported increases between both waves of COVID-19 in life habits categories, including mobility, personal care and health, nutrition, and recreation. New environmental factors were identified as facilitators, including the increased availability of businesses in the community. Conclusion: These findings suggest that people with SCI increased fulfillment and satisfaction of certain life habits. Reduced environmental barriers and increased facilitators improved social participation as the pandemic evolved."
https://doi.org/10.1101/2024.09.30.24314664,2024-10-01,False,"Rapid, Non-Invasive Breath Analysis for Enhancing Detection of Silicosis Using Mass Spectrometry and Interpretable Machine Learning","['Merryn J Baker', 'Jeff Gordon', 'Aruvi Thiruvarudchelvan', 'Deborah Yates', 'William A Donald']",William A Donald (w.donald@unsw.edu.au),"['1 UNSW Sydney;', '2 Holdsworth House Medical Practice;', '3 Holdsworth House Medical Practice and UNSW Sydney']","Occupational lung diseases, such as silicosis, are a significant global health concern, especially with increasing exposure to engineered stone dust. Early detection of silicosis is helpful for preventing disease progression, but existing diagnostic methods, including X-rays, CT scans, and spirometry, often detect the disease only at late stages. This study investigates a rapid, non-invasive diagnostic approach using atmospheric pressure chemical ionization-mass spectrometry (APCI-MS) to analyse volatile organic compounds (VOCs) in exhaled breath from 31 silicosis patients and 60 healthy controls. Six different interpretable machine learning (ML) models with Shapley additive explanations (SHAP) were applied to classify these samples and determine VOC features that contribute the most significantly to model accuracy. The extreme gradient boosting (XGB) classifier demonstrated the best performance, achieving an area under the receiver-operator characteristic curve of 0.933 with the top ten SHAP features. The m/z 442 feature, potentially corresponding to leukotriene-E3, emerged as a significant predictor for silicosis. The VOC sampling and measurement process takes less than five minutes per sample, highlighting its potential suitability for large-scale population screening. Moreover, the ML models are interpretable through SHAP, providing insights into the features contributing to the model's predictions. This study suggests that APCI-MS breath analysis could enable early and non-invasive diagnosis of silicosis, helping to improve disease outcomes."
https://doi.org/10.1101/2024.10.01.24314695,2024-10-01,False,Head kinematics associated with off field head injury assessment (HIA1) events in a season of English elite-level club men's and women's rugby union matches.,"['David Allan', 'James Tooby', 'Lindsay Starling', 'Ross Tucker', 'Eanna Falvey', 'Danielle Salmon', 'James Brown', 'Sam Hudson', 'Keith Stokes', 'Ben Jones', 'Simon Kemp', 'Patrick OHalloran', 'Matt Cross', 'Melanie Bussey', 'Gregory Tierney']",David Allan (d.allan@ulster.ac.uk),"['1 Ulster University;', '2 Leeds Beckett University;', '3 World Rugby;', '4 University of Bath;', '5 Rugby Football Union;', '6 University Hospitals Birmingham;', '7 University of Otago']","Objectives: To investigate head kinematic variables in elite men's and women's rugby union and their ability to predict player removal for an off-field (HIA1) head injury assessment. Methods: Instrumented Mouthguard (iMG) data were collected for 250 men and 132 women from 1,865 and 807 player-matches, respectively, and synchronised to video-coded match footage. Head peak resultant linear acceleration (PLA), peak resultant angular acceleration (PAA) and peak change in angular velocity (dPAV) were extracted from each head acceleration event (HAE). HAEs were linked to documented HIA1 events, with ten logistical regression models for men and women, using a random subset of non-case HAEs, calculated to identify kinematic variables associated with HIA1 events. Receiver operating characteristic curves (ROC) were used to describe thresholds for HIA1 removal. Results: Increases in PLA, and dPAV were significantly associated with an increasing likelihood of HIA1 removal in the men's game, with an OR ranging from 1.05-1.12 and 1.13-1.18, respectively. The optimal values to maximise for both sensitivity and specificity for detecting an HIA1 were 1.96krad.s-2, 24.29g, and 14.75rad.s-1 for PAA, PLA, and dPAV respectively. Only one model had any significant variable associated with increasing the likelihood of a HIA1 removal in the women's game - PAA with an OR of 8.51 (1.23-58.66). The optimal values for sensitivity and specificity for women were 2.01krad.s-2, 25.98g, and 15.38rad.s-1 for PAA, PLA, and dPAV respectively. Conclusion: PLA and dPAV were predictive of men's HIA1 events. Further HIA1 data are needed to understand the role of head kinematic variables in the women's game. The calculated spectrum of sensitivity and specificity of iMG alerts for HIA1 removals in men and women present a starting point for further discussion about using iMGs as an additional trigger in the existing HIA process."
https://doi.org/10.1101/2024.10.01.24314706,2024-10-01,False,Brain-heart interactions are associated with mortality and acute encephalopathy in ICU patients with severe COVID-19,"['Bertrand Hermann', 'Sarah Benghanem', 'Estelle Pruvost-Robieux', 'Tarek Sharshar', 'Martine Gavaret', 'Alain Cariou', 'Jean-Luc Diehl', 'Diego Candia-Rivera']",Diego Candia-Rivera (diego.candia.r@ug.uchile.cl),"['1 Universite Paris Cite, Inserm UMR-S 1266, Institute of Psychiatry and Neurosciences of Paris, F-75014 Paris, France;', '2 Service Medecine Intensive - Reanimation, AP-HP. Centre, Hopital Cochin, F-75014 Paris, France;', '3 Service Medecine Intensive - Reanimation, AP-HP. Centre, Hopital Europeen Georges Pompidou, F-75015 Paris, France;', '4 Sorbonne Universite, Paris Brain Institute (ICM), INRIA, CNRS UMR 722, INSERM U1127, AP-HP Hopital Pitie-Salpetriere, Paris, France.']","Objective: Research in critical care has revealed the significance of autonomic dysfunctions, and more recently of brain-heart interactions, as valuable biomarkers for evaluating patients' physiological status. These biomarkers provide insights into consciousness levels, severity, and outcomes. This study aims to determine the potential of these biomarkers in predicting the mortality and neurological outcome of severe COVID-19 patients. Methods: We examined severe COVID-19 patients who required mechanical ventilation and observed them both during sedation and after sedation cessation. Standard EEG and ECG recordings were conducted at bedside, from which 5 minutes of continuous data were analyzed. Using a synthetic data generation model, we evaluated bidirectional brain-heart interactions from EEG power and heartbeat dynamics series. Results: Our findings indicate that brain-heart interactions, especially involving cardiac parasympathetic activity, can provide information about patients' severity. We observed correlations with acute encephalopathy duration (coma and delirium), particularly evident in top-down markers (from brain to heart) while bottom-up signaling (from heart to brain) correlated with ICU mortality. Additionally, we noted stronger modulation of brain-heart interactions in milder patients when comparing sedation versus non-sedation conditions, compared to those in more severe states. Conclusions: Our results imply that autonomic dysfunctions, as measured through brain-heart interactions, can track the pathophysiology of comatose states following COVID-19 infection. Significance: These findings highlight the potential of brain-heart interactions as an integrated marker for autonomic function in critical care, offering a more accurate assessment of patient severity and outcomes compared to isolated cardiac or brain measures."
https://doi.org/10.1101/2024.09.30.24314678,2024-10-01,False,Social Determinants of Health and Functional Brain Connectivity Predict Long-Term Physical Activity Adherence in Older Adults After a New Cardiovascular Diagnosis,"['Nagashree Thovinakere', 'Satrajit Ghosh', 'Yasser Itturia-Medina', 'Maiya Geddes']",Nagashree Thovinakere (nagashree.thovinakere@mail.mcgill.ca),"['1 McGill University;', '2 McGovern Institute for Brain Research, MIT']","Physical activity is a crucial modifiable risk factor for preventing cognitive decline, stroke, and dementia. A new cardiovascular disease diagnosis offers an opportunity to improve health outcomes through lifestyle changes. However, sustaining behavior change, even with effective exercise interventions, remains challenging. Understanding the neurobehavioral mechanisms behind successful long-term behavior change can help tailor therapeutic strategies to enhance physical activity and reduce dementia and stroke risks in older adults. This study followed 295 cognitively unimpaired older adults from the UK-Biobank cohort, all newly diagnosed with cardiovascular disease, over five years. We aimed to predict future changes in moderate-to-vigorous physical activity (MVPA) engagement using baseline resting-state functional connectivity, along with sociodemographic factors (e.g., age, sex, socioeconomic status), behavioral characteristics (e.g., general health, pain, depression), cognitive function (e.g., attention, fluid intelligence), social factors (e.g., networks and support), and environmental context (e.g., access to green spaces). Our findings revealed that greenspace percentage, social support, and retirement status significantly predicted increased MVPA at follow-up. A support vector machine (SVM) model, utilizing baseline functional connectivity matrices, achieved 84% accuracy in predicting successful MVPA engagement at follow-up. Key features contributing to the model's accuracy included functional connectivity between brain regions located in distinct large-scale networks, particularly the heteromodal cortex. Notably, the default mode network, frontoparietal control network, and salience/ventral attention network were prominently involved. These results underscore the importance of social and structural determinants of health, such as greenspace and social support, in promoting physical activity behavior change. Furthermore, they provide preliminary evidence of neural mechanisms that may underlie successful lifestyle modifications, informing future interventions to prevent vascular contributions to late-life cognitive decline."
https://doi.org/10.1101/2024.10.01.24314688,2024-10-01,False,Information processing speed modulation by electrical brain stimulation in multiple sclerosis: Towards individually-tailored protocols,"['Steffen Riemann', 'Michel Mittelstaedt', 'Maurice Glatzki', 'Carlotta Zilges', 'Clara Wolff', 'Filip Niemann', 'Mandy Roheger', 'Agnes Floeel', 'Matthias Grothe', 'Marcus Meinzer']",Marcus Meinzer (marcus.meinzer@uni-greifswald.de),"['1 Department of Neurology, University Medicine Greifswald, 17475 Greifswald, Germany.;', '2 Department of Psychology, Ambulatory Assessment in Psychology, Carl Von Ossietzky University, 26129 Oldenburg, Germany']","Information processing speed (IPS) is a core cognitive process, highly relevant in everyday-life and the most frequent and disabling cognitive symptom in patients with Relapsing Multiple Sclerosis (pwRMS). By using regionally-specific focalized transcranial direct current stimulation (tDCS) in healthy individuals and pwRMS, we provide causal evidence for superior parietal lobe (SPL) involvement in IPS and identified a clinical predictor of tDCS-response in pwRMS. The study employed a registered, randomized, sham-tDCS controlled, three-way blinded, cross-over trial and a mixed-factors design with eight arms [between-subjects: group (pwRMS, controls); tDCS-polarity (excitatory, inhibitory); within-subjects: stimulation (active-, sham-tDCS)]. Concurrently with tDCS, participants completed a computerized version of the Symbol-Digit-Modalities-Test (SDMT), the current gold standard for quantifying IPS impairment in pwRMS. Bayesian modeling with generalized linear mixed models provided strong evidence for polarity specific modulation of IPS by SPL-tDCS and a double-dissociation of stimulation response in pwRMS and controls. Healthy individuals showed the canonical pattern of significantly enhanced and reduced processing speed during excitatory or inhibitory tDCS. In pwRMS, a re-versed pattern was found and tDCS-response was predicted by baseline SDMT performance; i.e., more or less impaired patients benefited from inhibitory or excitatory tDCS, respectively. Our results provide direct causal evidence for SPL involvement in IPS in health and disease and suggest that the degree of IPS impairment in pwRMS reflects compensatory or dysfunctional neuroplastic processes that can be counteracted in a polarity specific way. Identified standardized transition scores for the effectiveness of excitatory or inhibitory tDCS will inform future individually-tailored stimulation protocols in pwRMS."
